0,7106507.560672782
1,7873935.381146199
2,2582665.068845827
3,2251614.652785765
4,5267440.179948656
5,1741574.1179301797
6,4969958.461182275
7,5039348.983639482
8,29361888.601146568
9,1570186.5793291633
