0,103382.43832203581
1,110520.02076680938
2,26768.05407764433
3,24308.695311523872
4,99597.02123878544
5,22996.559786872916
6,97121.99199056142
7,92753.50310252183
8,549516.3761404218
9,21807.154818805237
