0,28726.33718541497
1,27863.041083186567
2,5578.228500782853
3,6124.616054471642
4,23504.33518350655
5,5327.904747828109
6,24579.691678798496
7,27356.004636678757
8,77876.23804991352
9,6518.187642316727
