0,146783.50216562804
1,152599.77357465075
2,35187.58166823828
3,32018.917541652354
4,136336.26730201085
5,29163.46462551411
6,133544.3244302697
7,133414.09210381223
8,715863.4229250501
9,28269.433742204343
