0,103564.74523716782
1,110537.66772250668
2,26775.81474323153
3,24362.026179286935
4,99545.43326686996
5,22996.788505335855
6,97125.60653603102
7,93088.36805721693
8,549929.7057967065
9,21819.496779826226
