0,104594.59870053006
1,110792.58160987447
2,26845.180067476802
3,24479.6334181384
4,104322.90767706318
5,23026.285264670318
6,97334.08411691853
7,96568.17120025946
8,549617.6547776797
9,22016.983949717436
