0,104847.36784343576
1,112134.47790702566
2,26894.062644691898
3,24699.912202215466
4,99916.27098574516
5,23038.1275167672
6,98724.41181190894
7,99723.85265729536
8,550808.8688278755
9,22067.927501206937
