0,6875040.084989339
1,7592535.6997406725
2,2472389.0918227923
3,2164845.118366921
4,5098221.261202651
5,1637128.9329284423
6,4749629.773238807
7,4799200.264013573
8,28604507.530976545
9,1466029.2751348945
