0,103189.82964656757
1,110476.98067106048
2,26764.379469810207
3,24304.746456000736
4,99329.14978897246
5,22957.00585954789
6,97013.72455398526
7,92747.93161988349
8,549570.5600688424
9,21728.8131107642
