0,19854.942251077933
1,19659.776041066478
2,4352.780554363803
3,4356.86711022741
4,20565.189981340558
5,4407.29636193928
6,20250.778311539165
7,20245.52701146912
8,40312.29955717242
9,4451.79662370862
